# Geant4→SSD 信号模拟 — noscratch — 每事件一行
# event_id  n_hits  r_mm  z_mm  edep_keV  emeas_keV
915  10  10.144  1.299  122.0  122.0
916  11  8.826  1.249  122.0  122.0
917  8  7.852  5.676  121.9999  122.0
918  7  5.009  5.962  121.9999  121.9999
919  6  7.688  0.708  121.9999  121.9999
921  6  5.979  0.569  122.0  122.0
923  9  5.814  4.342  122.0001  122.0001
924  11  9.0  0.181  122.0001  122.0001
926  3  9.213  2.347  20.9375  20.9375
928  6  12.625  0.876  121.9999  122.0
929  6  3.378  0.569  122.0001  122.0001
930  13  5.295  5.362  122.0  122.0
931  5  14.07  1.915  121.9999  121.9999
933  13  9.856  5.639  121.9999  121.9999
934  8  13.971  0.31  122.0  122.0
937  7  13.839  5.888  122.0  122.0
938  3  13.857  6.189  1.6586  1.6586
939  10  14.768  3.018  19.8  19.8
941  6  7.331  6.648  121.9999  121.9999
942  6  5.517  0.236  122.0  122.0
944  11  11.521  5.666  122.0  122.0
946  8  14.791  4.104  121.9999  122.0
947  11  6.23  5.314  121.9999  121.9999
948  8  4.89  5.577  122.0  122.0001
949  5  11.696  3.493  122.0  122.0
951  8  2.786  8.85  122.0  122.0
952  3  2.299  1.89  0.8214  0.8214
953  5  9.621  0.615  122.0001  122.0001
954  11  13.787  2.868  122.0001  122.0001
956  8  11.001  4.787  122.0  122.0
957  5  4.231  3.379  122.0001  122.0001
958  5  3.738  2.236  122.0  122.0
959  5  1.718  1.068  122.0  122.0
960  7  0.509  1.026  122.0  122.0
961  9  8.046  0.15  122.0  122.0
963  8  9.423  0.728  122.0  122.0
965  2  12.635  7.356  2.8141  2.8141
967  7  5.289  3.953  122.0  122.0
968  4  6.906  4.016  122.0001  122.0001
969  8  12.08  1.795  122.0  122.0
972  7  13.834  3.806  122.0  122.0
973  5  9.211  1.703  121.9999  121.9999
975  3  9.941  1.22  30.6609  30.6609
977  9  14.078  1.911  122.0001  122.0001
980  8  4.191  0.203  122.0  122.0
981  9  3.717  3.234  122.0001  122.0001
982  2  13.434  1.043  0.138  0.138
983  6  12.054  3.255  122.0001  122.0001
986  8  11.392  0.558  122.0  122.0
988  7  7.364  2.3  122.0  122.0
989  8  7.039  0.583  122.0001  122.0001
990  9  8.766  1.419  122.0  122.0
991  7  9.157  4.825  122.0  122.0
992  5  11.402  0.286  122.0  122.0
993  8  9.021  6.427  122.0  122.0
994  8  10.306  3.01  122.0001  122.0001
995  16  11.401  5.363  122.0  122.0
997  8  4.854  0.926  122.0  122.0
999  4  14.315  2.446  122.0  122.0
1000  10  5.269  2.074  122.0  122.0
1001  4  3.156  5.055  122.0  122.0
1004  4  11.775  3.196  122.0  122.0
1005  6  13.333  0.594  122.0  122.0
1006  14  9.236  1.228  122.0001  122.0001
1007  8  9.397  2.855  122.0  122.0
1008  9  13.811  5.704  121.9999  121.9999
1009  8  6.704  6.985  122.0  122.0
1010  5  4.56  5.412  122.0  122.0
1011  8  8.914  5.913  122.0  122.0
1013  8  4.61  0.6  122.0  122.0
1014  8  8.313  3.404  122.0  122.0
1015  8  4.048  3.06  122.0  122.0
1018  10  13.681  8.549  122.0001  122.0001
1020  3  11.549  1.396  18.2839  18.2839
1021  10  13.239  3.595  121.9999  121.9999
1022  8  4.644  0.48  122.0  122.0
1023  6  13.064  1.974  122.0  122.0
1024  11  10.527  9.38  121.9999  121.9999
1026  8  11.657  2.891  122.0  122.0
1027  7  13.328  1.432  121.9999  122.0
1028  8  9.565  5.387  122.0  122.0
1029  11  5.456  4.473  122.0  122.0
1030  9  3.575  1.265  122.0  122.0
1032  8  7.978  0.274  122.0001  122.0001
1033  11  12.113  5.323  121.9999  121.9999
1035  3  8.705  1.153  39.3412  39.3412
1036  9  4.671  1.034  122.0001  122.0001
1037  11  9.276  3.357  122.0001  122.0001
1038  8  10.306  2.498  122.0  122.0
1039  6  9.325  3.433  122.0  122.0
1043  6  9.809  6.769  14.1478  14.1478
1044  5  14.206  4.556  122.0  122.0
1046  8  14.483  2.845  122.0  122.0
1047  10  7.321  2.654  122.0  122.0
1049  9  13.41  0.799  122.0  122.0
1050  5  9.251  0.71  122.0  122.0
1051  9  9.793  0.337  122.0001  122.0001
1052  5  10.317  0.965  122.0  122.0
1053  9  7.693  6.119  122.0  122.0
1054  6  12.41  5.071  122.0  122.0
1055  7  1.064  8.982  122.0  122.0
1056  6  9.038  3.184  121.9999  121.9999
1057  12  10.138  8.612  122.0  122.0
1059  6  5.743  8.574  32.1157  32.1157
1060  14  13.75  0.15  112.1884  112.1884
1061  9  8.891  2.203  122.0  122.0
1062  7  10.094  5.301  122.0  122.0
1064  8  6.283  3.981  122.0  122.0
1065  5  5.791  2.743  122.0  122.0
1066  5  5.475  2.899  122.0  122.0
1067  5  10.764  6.307  122.0001  122.0001
1069  7  12.524  2.061  121.9999  121.9999
1071  3  6.379  0.159  27.7088  27.7088
1072  10  13.823  6.273  121.9999  121.9999
1074  5  11.399  1.435  122.0  122.0
1075  8  6.153  3.707  122.0  122.0
1076  5  13.244  2.896  122.0  122.0
1078  8  12.108  1.026  122.0001  122.0001
1079  9  11.298  0.553  122.0  122.0
1080  3  14.779  1.512  5.0915  5.0915
1081  6  3.785  0.15  122.0  122.0
1082  9  3.496  3.008  122.0001  122.0001
1083  11  9.203  1.834  122.0001  122.0001
1084  9  6.639  2.585  122.0  122.0
1086  5  4.596  0.88  122.0001  122.0001
1087  6  4.85  0.265  122.0001  122.0001
1088  4  14.316  0.745  122.0  122.0
1089  8  8.797  7.512  122.0001  122.0001
1090  5  10.274  1.638  121.9999  121.9999
1091  11  8.153  3.287  122.0  122.0
1094  4  7.392  0.846  122.0001  122.0001
1096  8  10.719  2.368  122.0  122.0
1097  4  4.311  1.231  122.0  122.0
1098  9  13.749  0.226  122.0  122.0
1099  5  9.932  7.497  122.0001  122.0001
1100  7  10.923  0.683  122.0001  122.0001
1101  9  14.432  5.077  121.9999  121.9999
1102  6  5.908  0.805  122.0  122.0
1103  11  11.893  4.781  122.0  122.0
1106  6  11.628  2.665  122.0  122.0
1107  8  12.586  0.936  122.0001  122.0001
1108  6  13.247  3.816  122.0  122.0
1110  9  10.138  3.984  122.0  122.0
1112  5  5.974  0.801  122.0001  122.0001
1113  8  9.862  4.06  122.0  122.0
1116  5  9.486  1.797  122.0001  122.0001
1117  7  4.653  2.187  122.0  122.0
1118  3  7.778  1.864  37.4467  37.4467
1119  8  10.071  1.567  122.0  122.0
1120  10  13.709  2.819  122.0  122.0
1121  3  14.472  0.15  36.6984  36.6984
1124  3  9.963  0.792  6.3969  6.3969
1126  11  10.36  5.36  122.0  122.0
1127  8  2.19  4.841  122.0  122.0
1129  6  6.778  1.669  122.0001  122.0001
1131  5  10.24  1.109  122.0  122.0001
1132  13  13.782  2.257  122.0  122.0
1133  6  10.584  6.383  122.0  122.0
1134  8  4.564  4.666  122.0  122.0
1136  5  5.825  4.853  122.0  122.0001
1138  5  13.838  2.334  122.0  122.0
1139  6  7.209  1.186  122.0  122.0
1140  8  8.545  0.663  122.0001  122.0001
1141  5  10.756  6.267  122.0  122.0
1142  7  11.736  7.908  122.0  122.0
1143  7  9.225  1.718  122.0  122.0
1144  10  11.646  2.241  121.9999  121.9999
1145  8  9.615  3.561  122.0  121.9999
1146  6  12.385  0.278  122.0  122.0
1150  10  14.35  4.644  122.0  122.0
1152  9  11.323  0.48  122.0001  122.0001
1154  6  9.927  1.655  122.0  122.0
1155  9  11.014  5.383  122.0  122.0001
1156  7  11.984  2.63  122.0001  122.0001
1158  7  9.501  8.179  122.0  122.0
1160  8  12.49  1.081  122.0  122.0
1161  8  13.888  9.739  121.9999  117.5835
1163  8  12.982  1.437  122.0001  122.0001
1164  3  6.44  0.836  23.1126  23.1126
1166  4  10.271  5.176  122.0  122.0
1167  10  4.596  7.1  122.0  122.0
1168  13  10.921  0.278  122.0001  122.0001
1169  8  12.788  7.775  122.0001  122.0001
1170  5  6.658  1.88  122.0  122.0
1175  8  12.973  8.962  122.0  121.5831
1176  6  3.665  2.206  122.0001  122.0001
1177  8  9.764  0.201  121.9999  121.9999
1178  9  13.561  2.295  121.9999  121.9999
1179  3  7.374  9.144  21.452  21.452
1180  6  14.267  2.406  122.0  122.0
1185  9  10.459  1.83  122.0001  122.0001
1186  6  9.968  5.312  121.9999  121.9999
1187  8  5.36  1.178  122.0  122.0
1189  11  7.666  3.107  122.0  122.0
1190  8  10.301  1.136  122.0  122.0
1191  8  6.855  4.108  122.0  122.0
1192  3  14.058  0.501  34.6752  34.6752
1193  8  11.218  9.615  122.0001  121.0248
1196  16  7.021  2.599  121.9999  121.9999
1197  9  10.029  4.089  122.0001  122.0001
1199  5  12.502  0.959  122.0  122.0
1200  3  11.421  1.477  36.0722  36.0722
1201  13  11.755  0.474  122.0  122.0
1202  8  11.232  0.15  121.9999  121.9999
1204  6  10.932  0.559  122.0  122.0
1205  10  6.792  6.86  121.9999  121.9999
1206  5  1.255  1.24  122.0  122.0
1207  7  10.637  8.32  122.0  122.0
1208  7  9.433  2.425  122.0  122.0
1209  8  5.086  1.849  122.0  122.0
1210  5  9.988  0.759  122.0  122.0
1211  8  9.074  2.217  122.0001  122.0001
1212  5  4.801  1.082  122.0  122.0
1213  8  6.392  2.131  122.0001  122.0001
1215  9  12.644  6.038  121.9999  122.0
1216  8  7.348  5.031  122.0  122.0
1217  8  8.75  3.301  122.0  122.0
1218  8  9.644  1.06  122.0  122.0
1219  11  5.941  8.089  121.9999  121.9999
1220  5  14.391  1.681  121.9999  121.9999
1221  7  11.37  0.781  122.0001  122.0001
1223  7  9.413  0.705  121.9999  121.9999
1226  9  9.412  5.512  122.0  122.0
1227  8  10.063  0.654  121.9999  121.9999
1229  8  6.572  2.287  122.0001  122.0001
1230  7  8.012  0.265  122.0  122.0
1231  5  11.676  5.021  122.0  122.0
1232  6  11.856  1.053  121.9999  121.9999
1233  8  14.652  4.939  122.0001  122.0001
1235  10  5.741  3.129  122.0  122.0
1237  6  8.48  5.93  122.0  122.0
1241  8  13.047  6.022  122.0  122.0
1242  3  11.947  2.692  40.2866  40.2866
1243  5  4.894  6.611  122.0001  122.0001
1245  5  12.792  7.19  121.9999  121.9999
1247  5  4.644  7.846  122.0  122.0
1248  9  11.914  2.212  122.0001  122.0001
1250  11  14.621  4.05  122.0  122.0
1251  3  12.504  0.15  33.3469  33.3469
1252  9  7.268  1.584  122.0  122.0
1253  8  12.26  0.777  122.0001  122.0001
1256  5  7.662  4.454  122.0  122.0
1257  9  13.586  2.527  122.0  122.0
1258  13  13.463  1.021  121.9999  121.9999
1259  8  13.014  3.466  121.9999  121.9999
1260  8  14.672  1.614  122.0  122.0
1261  11  7.797  4.536  122.0  122.0
1262  6  12.508  2.35  121.9999  121.9999
1263  8  9.655  1.768  122.0001  122.0001
1264  6  7.481  0.56  122.0  122.0
1266  5  3.466  3.118  122.0  122.0
1268  12  6.764  4.879  121.9999  121.9999
1269  8  7.564  3.382  122.0  122.0
1272  6  9.375  1.676  29.8667  29.8667
1274  10  10.317  2.918  122.0001  122.0001
1276  10  3.867  4.162  122.0  122.0
1277  9  12.009  0.86  121.9999  121.9999
1278  10  9.091  0.274  122.0  122.0
1279  3  9.824  0.15  23.9944  23.9944
1280  5  10.453  0.15  122.0001  122.0001
1281  8  13.067  9.198  122.0  118.6674
1282  6  10.802  0.573  122.0  122.0
1284  11  2.838  4.32  122.0  122.0
1285  5  8.549  8.245  121.9999  121.9999
1286  3  8.185  5.265  24.8293  24.8293
1287  11  5.791  0.48  122.0  122.0
1289  8  10.051  5.429  122.0  122.0
1293  4  3.212  2.341  121.9999  122.0
1294  5  13.635  0.625  122.0  122.0
1295  5  9.916  1.534  122.0  122.0
1296  10  9.865  5.657  122.0  122.0
1297  8  8.849  2.235  122.0  122.0
1298  8  10.66  0.849  122.0001  122.0001
1299  8  6.658  8.606  121.9999  121.9999
1300  2  14.532  5.044  7.0975  7.0975
1301  8  4.362  7.463  122.0  122.0
1304  6  13.324  1.423  122.0  122.0
1305  9  10.635  4.355  122.0  122.0
1306  8  12.356  4.536  122.0001  122.0001
1308  6  13.172  3.368  41.4378  41.4378
1309  5  14.23  0.793  122.0  122.0
1310  13  9.961  1.384  122.0  122.0001
1311  11  13.653  5.66  122.0  122.0
1313  8  10.505  3.243  122.0  122.0
1314  3  13.298  2.642  18.8198  18.8198
1315  13  14.472  5.149  121.9999  121.9999
1318  8  9.025  4.026  122.0  122.0
1321  6  10.556  2.979  43.0566  43.0566
1323  3  14.795  7.761  11.2368  11.2368
1324  4  7.689  8.704  121.9999  121.9999
1326  3  6.315  0.15  33.3145  33.3145
1327  8  14.127  4.879  121.9999  122.0
1328  8  9.447  2.221  122.0  122.0
1329  6  12.865  2.192  122.0  122.0
1330  8  14.169  7.723  122.0001  122.0001
1331  8  8.576  2.284  121.9999  122.0
1333  2  14.608  1.703  0.961  0.961
1335  3  14.609  0.811  1.5363  1.5363
1337  5  13.157  0.15  122.0  122.0
1338  5  13.517  5.585  28.3854  28.3854
1339  10  9.349  1.948  122.0  122.0
1340  7  4.533  9.296  122.0  122.0001
1341  6  14.02  4.035  121.9999  121.9999
1342  13  10.321  3.537  122.0  122.0
1343  8  6.722  4.743  122.0  122.0001
1344  4  3.945  2.481  122.0001  122.0001
1345  5  12.601  8.411  122.0001  122.0001
1347  5  10.751  2.81  122.0  122.0
1349  5  9.527  4.037  122.0  122.0
1350  8  13.406  6.935  122.0001  122.0001
1353  5  14.293  1.485  121.9999  121.9999
1354  8  11.836  2.431  122.0  122.0
1358  10  10.308  0.714  122.0  122.0
1359  7  7.02  0.787  122.0001  122.0001
1360  8  14.426  2.241  122.0001  122.0001
1362  5  7.671  9.338  122.0  122.0
1363  5  9.235  7.998  122.0  122.0
1364  11  3.117  1.94  122.0  122.0
1365  5  13.121  5.029  122.0  122.0
1366  10  12.813  7.743  122.0  122.0
1367  5  8.669  1.31  122.0  122.0
1368  3  12.793  7.7  4.9816  4.9816
1370  8  7.138  5.393  122.0  122.0
1375  4  1.538  1.139  121.9999  121.9999
1376  6  14.68  0.653  122.0  122.0
1377  8  8.487  1.849  122.0  122.0
1379  6  14.231  0.578  122.0  122.0
1381  9  10.698  2.503  122.0  122.0
1382  8  12.221  2.495  122.0001  122.0001
1384  9  12.025  3.136  121.9999  121.9999
1385  6  12.237  9.057  122.0  121.966
1389  8  4.821  3.877  122.0001  122.0001
1390  5  10.538  5.422  122.0  122.0001
1391  9  12.228  3.529  122.0  122.0
1392  8  4.117  2.436  122.0  122.0
1393  8  10.624  3.396  121.9999  121.9999
1394  8  11.59  2.234  122.0  122.0
1398  4  11.48  0.15  122.0  122.0
1399  10  13.063  4.032  122.0  122.0
1400  3  11.498  7.164  18.52  18.52
1401  12  8.534  8.046  122.0  122.0
1404  8  6.838  0.436  122.0  122.0
1405  7  9.124  0.71  122.0  122.0
1406  7  11.208  1.221  122.0  122.0
1407  3  12.645  2.556  10.5997  10.5997
1409  8  12.816  2.328  122.0  122.0
1413  5  7.376  2.144  121.9999  122.0
1414  7  2.262  2.904  122.0001  122.0001
1415  11  9.492  1.701  122.0001  122.0001
1416  2  14.148  7.712  0.595  0.595
1417  5  7.651  6.509  122.0  122.0
1418  8  11.252  0.596  122.0  122.0
1420  6  13.623  4.884  122.0  122.0
1421  10  4.874  2.849  122.0  122.0
1423  6  14.396  8.22  121.9999  121.9999
1424  11  8.499  5.231  122.0  122.0
1425  8  4.303  7.506  121.9999  121.9999
1427  8  7.07  1.63  122.0  122.0
1428  8  13.068  2.52  121.9999  122.0
1430  7  12.835  1.175  122.0  122.0
1435  10  13.394  5.81  122.0  122.0
1436  3  3.382  0.258  22.5912  22.5912
1437  7  8.91  5.515  122.0  122.0
1438  11  13.385  5.256  122.0  122.0
1440  9  8.06  7.986  122.0  122.0
1443  9  13.343  1.788  122.0  122.0001
1444  6  12.895  8.11  122.0  122.0
1445  3  14.503  0.15  7.2778  7.2778
1447  8  0.877  2.554  122.0  122.0
1448  3  7.914  2.618  18.7891  18.7891
1450  12  8.955  0.86  122.0  122.0
1452  5  11.2  4.566  122.0  122.0
1453  8  13.721  3.415  122.0  122.0
1456  13  14.041  1.42  121.9999  121.9999
1457  5  11.514  5.69  122.0001  122.0001
1458  6  7.726  8.445  122.0  122.0
1460  5  13.655  3.782  122.0  122.0
1462  6  13.063  0.769  122.0  122.0
1463  8  9.199  2.333  122.0  122.0
1464  2  8.946  6.52  0.7472  0.7472
1466  6  3.87  4.171  122.0001  122.0001
1467  8  12.886  2.712  122.0  122.0
1468  5  9.464  2.353  122.0  122.0
1469  8  13.659  7.248  122.0  122.0
1470  11  11.384  2.832  122.0  122.0
1471  11  12.825  1.389  122.0  122.0
1473  12  11.94  0.15  122.0  122.0
1474  8  7.28  3.523  122.0  122.0
1475  8  12.41  6.688  122.0  122.0
1477  5  10.927  1.077  122.0  122.0001
1478  8  13.917  5.376  122.0  122.0
1479  3  14.799  1.391  19.0615  19.0615
1480  5  5.439  2.917  121.9999  121.9999
1483  4  7.183  5.313  122.0  122.0
1484  10  7.535  0.786  122.0  122.0
1486  6  10.246  2.701  122.0  122.0
1488  8  12.514  0.426  122.0  122.0
1489  8  12.212  0.797  122.0  122.0
1490  3  6.38  1.336  7.7677  7.7677
1493  7  13.879  0.15  122.0  122.0
1494  6  13.329  6.019  121.9999  121.9999
1496  6  9.281  2.013  121.9999  121.9999
1497  5  10.497  1.154  122.0  122.0
1498  9  10.265  0.998  122.0  122.0001
1499  8  6.031  0.556  122.0  122.0
1502  5  12.74  7.924  121.9999  121.9999
1503  9  7.975  5.375  122.0001  122.0001
1504  8  6.171  0.336  122.0  122.0
1505  5  6.043  1.419  122.0  122.0
1506  6  8.179  4.203  122.0  122.0001
1507  9  14.466  2.158  122.0  122.0
1510  3  7.281  1.375  7.3628  7.3628
1511  11  6.194  0.832  122.0  122.0
1512  6  14.037  3.789  122.0001  122.0001
1513  6  14.312  0.974  122.0  122.0001
1514  11  14.243  5.884  121.9999  121.9999
1516  8  11.496  2.259  121.9999  121.9999
1517  3  6.607  0.478  41.0788  41.0788
1522  3  6.743  0.15  30.1104  30.1104
1524  6  9.31  4.863  122.0  122.0
1526  3  11.23  5.948  7.1875  7.1875
1529  6  6.416  0.739  122.0  122.0001
1530  12  8.1  7.779  122.0001  122.0001
1531  4  10.192  5.645  122.0  122.0001
1532  4  14.061  8.559  122.0001  122.0001
1534  7  4.408  1.751  121.9999  121.9999
1535  10  7.506  5.79  122.0  122.0
1536  8  13.288  0.423  122.0  122.0001
1537  7  12.718  2.885  121.9999  121.9999
1538  9  10.317  1.257  122.0  122.0
1539  5  13.989  6.425  122.0  122.0
1540  3  12.136  2.907  13.4918  13.4918
1541  9  11.542  7.017  122.0  122.0
1542  5  10.024  3.954  121.9999  121.9999
1543  6  9.825  0.364  122.0  122.0
1545  3  11.987  0.15  36.412  36.412
1547  8  7.069  1.599  121.9999  121.9999
1549  5  11.289  5.028  122.0  122.0
1551  6  5.96  1.451  122.0  122.0
1552  4  5.849  0.424  122.0  122.0
1553  5  6.43  3.042  122.0  122.0
1554  6  4.874  5.911  122.0  122.0
1556  8  4.905  4.496  122.0  122.0
1557  5  2.488  5.833  122.0  122.0
1558  3  3.069  2.837  30.7733  30.7733
1559  8  12.207  7.806  122.0  122.0
1560  9  9.097  3.044  122.0  122.0
1561  8  1.361  4.716  122.0001  122.0001
1563  6  12.867  5.063  121.9999  121.9999
1564  7  13.808  0.444  122.0  122.0
1567  11  9.52  1.796  122.0  122.0
1568  3  14.38  2.78  27.9007  27.9007
1569  4  1.801  4.879  122.0  122.0
1570  7  8.223  0.702  122.0  122.0
1571  5  10.151  0.563  122.0  122.0
1575  4  7.704  2.108  122.0  122.0
1578  9  3.03  4.678  122.0  122.0
1579  3  8.94  9.778  2.704  2.704
1581  8  3.535  2.814  121.9999  121.9999
1582  6  5.791  5.333  122.0  122.0
1584  8  6.06  1.052  122.0001  122.0001
1586  8  7.047  0.712  122.0  122.0
1589  13  13.582  3.724  122.0001  122.0001
1590  5  8.527  3.035  122.0  122.0
1591  9  6.711  3.002  122.0  122.0
1593  5  7.203  3.204  122.0  122.0
1594  11  8.847  1.496  122.0001  122.0001
1595  6  11.459  9.027  122.0  122.0001
1596  5  14.194  0.262  122.0  122.0
1598  5  11.207  5.862  122.0  122.0
1599  9  5.938  6.78  121.9999  121.9999
1600  5  11.974  1.992  122.0  122.0
1601  10  3.447  8.259  122.0  122.0
1602  8  4.94  3.553  122.0  122.0
1605  8  11.88  1.643  122.0  122.0
1606  8  11.854  2.885  122.0  122.0
1607  3  12.089  0.15  22.2366  22.2366
1608  11  8.311  1.496  122.0  122.0
1609  5  9.458  6.93  122.0  122.0
1611  11  9.672  2.484  122.0001  122.0001
1612  7  11.258  0.876  122.0  122.0
1613  9  14.783  0.26  122.0  0.0
1614  12  10.437  9.407  121.9999  121.9999
1615  5  13.305  1.997  122.0  122.0
1616  5  4.522  1.097  122.0  122.0
1617  4  6.99  6.727  122.0  122.0
1619  4  10.979  5.278  122.0  122.0
1621  3  11.978  7.858  27.0669  27.0669
1624  7  14.151  4.496  122.0  122.0
1625  5  10.812  0.337  122.0  122.0
1626  8  12.879  4.437  122.0  122.0
1627  6  10.254  5.907  12.7069  12.7069
1628  12  4.966  4.749  122.0  122.0
1629  6  4.245  1.079  122.0  122.0
1630  7  14.8  0.449  122.0001  121.8351
1631  11  10.772  2.191  122.0  122.0
1632  9  13.857  4.09  122.0  122.0001
1633  5  14.773  0.929  122.0001  122.0001
1636  5  2.994  2.83  122.0  122.0
1637  6  14.052  5.228  122.0  122.0
1638  8  6.249  5.177  122.0  122.0
1639  8  5.41  5.039  122.0  122.0
1641  9  14.564  6.118  122.0  122.0
1642  3  4.656  3.373  15.378  15.378
1643  5  3.547  0.472  122.0  122.0
1645  3  14.272  0.779  30.7163  30.7163
1646  5  14.482  7.062  122.0  122.0
1647  2  14.068  1.482  6.4435  6.4435
1648  9  12.414  3.584  122.0  122.0001
1649  6  1.977  6.68  36.8409  36.841
1650  5  12.73  4.913  121.9999  121.9999
1651  16  8.226  4.531  122.0001  122.0001
1654  12  13.386  3.981  122.0001  122.0001
1655  5  10.336  0.613  122.0  122.0
1657  5  12.391  2.067  122.0  122.0
1659  6  3.243  1.531  122.0  122.0
1660  7  1.786  8.963  121.9999  121.9999
1661  8  10.134  8.263  122.0  122.0
1662  9  13.029  2.471  122.0  122.0
1663  3  11.639  2.642  10.669  10.669
1665  8  10.736  2.193  122.0  122.0
1666  10  8.509  6.362  122.0  122.0
1667  9  6.793  3.509  122.0  122.0
1668  5  8.579  9.56  122.0  122.0
1669  9  12.578  5.453  122.0  122.0
1670  8  12.502  0.344  122.0  122.0
1671  8  9.582  3.114  122.0  122.0
1673  13  14.793  1.0  122.0  122.0
1674  6  11.423  8.9  122.0001  122.0001
1675  10  8.699  3.841  121.9999  121.9999
1676  6  13.099  6.604  121.9999  121.9999
